date,close,volume,open,high,low
09/25/2025,423.39,96746430,435.24,435.35,419.08
09/24/2025,442.79,93133570,429.83,444.21,429.0301
09/23/2025,425.85,83422690,439.88,440.97,423.72
09/22/2025,434.21,97108780,431.11,444.98,429.13
09/19/2025,426.07,93131030,421.82,429.47,421.72
09/18/2025,416.85,90454510,428.865,432.2199,416.56
09/17/2025,425.86,106133500,415.75,428.3121,409.67
09/16/2025,421.62,104285700,414.495,423.25,411.43
09/15/2025,410.04,163823700,423.13,425.70,402.43
09/12/2025,395.94,168156400,370.94,396.6899,370.24
09/11/2025,368.81,103756000,350.17,368.99,347.60
09/10/2025,347.79,72121680,350.55,356.33,346.07
09/09/2025,346.97,53815990,348.44,350.77,343.82
09/08/2025,346.40,75208290,354.64,358.44,344.84
09/05/2025,350.84,108989800,348.00,355.87,344.6801
09/04/2025,338.53,60711030,336.15,338.89,331.48
09/03/2025,334.09,88733290,335.20,343.33,328.51
09/02/2025,329.36,58391950,328.23,333.33,325.60
08/29/2025,333.87,81145660,347.23,348.7499,331.70
08/28/2025,345.98,67903220,350.91,353.55,340.26
08/27/2025,349.60,65519010,351.94,355.39,349.156
08/26/2025,351.67,76651550,344.93,351.90,343.72
08/25/2025,346.60,86670040,338.90,349.53,335.03
08/22/2025,340.01,94016350,321.66,340.25,319.69
08/21/2025,320.11,55744450,322.08,324.90,318.68
08/20/2025,323.90,77481770,329.22,331.37,314.60
08/19/2025,329.31,75956000,335.79,340.55,327.85
08/18/2025,335.16,56956550,329.62,336.27,329.59
08/15/2025,330.56,74319790,337.655,339.30,327.02
08/14/2025,335.58,75000660,335.76,340.4699,330.40
08/13/2025,339.38,67838890,341.50,348.98,338.20
08/12/2025,340.84,80690110,345.00,345.26,332.94
08/11/2025,339.03,105320200,335.00,346.64,334.15
08/08/2025,329.65,91200320,321.43,335.15,320.98
08/07/2025,322.27,66658670,319.79,322.40,316.16
08/06/2025,319.91,78523580,307.89,320.47,306.9345
08/05/2025,308.72,57961280,308.95,312.4499,305.50
08/04/2025,309.26,78683910,309.08,312.1186,303.0001
08/01/2025,302.63,89121450,306.205,309.31,297.82
07/31/2025,308.27,85270920,319.605,321.37,306.10
07/30/2025,319.04,83931940,322.18,324.4499,311.6164
07/29/2025,321.20,87358860,325.55,326.25,318.25
07/28/2025,325.59,112673800,318.45,330.49,315.69
07/25/2025,316.06,148227000,308.74,323.63,308.01
07/24/2025,305.30,156966000,310.00,310.15,300.41
07/23/2025,332.56,92553760,330.90,336.20,328.67
07/22/2025,332.11,77370370,329.74,335.4098,321.55
07/21/2025,328.49,75768800,334.40,338.00,326.88
07/18/2025,329.65,94254990,321.66,330.90,321.42
07/17/2025,319.41,73922870,323.15,324.34,317.0601
07/16/2025,321.67,97284790,312.80,323.50,312.62
07/15/2025,310.78,77556350,319.675,321.20,310.50
07/14/2025,316.90,78043430,317.73,322.5986,312.67
07/11/2025,313.51,79236440,307.89,314.09,305.65
07/10/2025,309.87,104365300,300.05,310.48,300.00
07/09/2025,295.88,75586770,297.55,300.15,293.55
07/08/2025,297.81,103246700,297.00,304.0499,294.35
07/07/2025,293.94,131177900,291.37,296.15,288.7701
07/03/2025,315.35,58042300,317.99,318.45,312.76
07/02/2025,315.65,119483700,312.63,316.832,303.82
07/01/2025,300.71,145085700,298.46,305.89,293.21
06/30/2025,317.66,76695080,319.90,325.5799,316.60
06/27/2025,323.63,89067050,324.51,329.3393,317.495
06/26/2025,325.78,80440910,324.61,331.05,323.61
06/25/2025,327.55,119845100,342.70,343.00,320.40
06/24/2025,340.47,114736200,356.17,356.26,340.44
06/23/2025,348.68,190716800,327.54,357.54,327.48
06/20/2025,322.16,108688000,327.95,332.36,317.78
06/18/2025,322.05,95137690,317.31,329.32,315.45
06/17/2025,316.35,88282670,326.09,327.26,314.74
06/16/2025,329.13,83925860,331.29,332.05,326.41
06/13/2025,325.31,128964300,313.97,332.99,313.30
06/12/2025,319.11,105127500,323.075,332.56,316.86
06/11/2025,326.43,122611400,334.395,335.50,322.50
06/10/2025,326.09,151256500,314.94,327.83,310.667
06/09/2025,308.58,140908900,285.955,309.83,281.85
06/06/2025,295.14,164747700,298.83,305.50,291.14
06/05/2025,284.70,292818700,322.49,324.5499,273.21
06/04/2025,332.05,98912080,345.095,345.60,327.3308
06/03/2025,344.27,99324540,346.595,355.40,343.04
06/02/2025,342.69,81873830,343.50,348.02,333.33
05/30/2025,346.46,123474900,355.52,363.68,345.29
05/29/2025,358.43,88545670,365.29,367.71,356.00
05/28/2025,356.90,91404310,364.84,365.00,355.91
05/27/2025,362.89,120146400,347.35,363.79,347.32
05/23/2025,339.34,84654820,337.92,343.18,333.21
05/22/2025,341.04,97113420,331.90,347.27,331.39
05/21/2025,334.62,102354800,344.43,347.35,332.20
05/20/2025,343.82,131715500,347.87,354.9899,341.63
05/19/2025,342.09,88869850,336.30,343.00,333.37
05/16/2025,349.98,95895670,346.24,351.62,342.33
05/15/2025,342.82,97882600,340.34,346.1393,334.7153
05/14/2025,347.68,136997300,342.50,350.00,337.00
05/13/2025,334.07,136992600,320.00,337.5894,316.80
05/12/2025,318.38,112826700,321.99,322.21,311.50
05/09/2025,298.26,132387800,290.21,307.04,290.00
05/08/2025,284.82,97539450,279.63,289.80,279.41
05/07/2025,276.22,71882410,276.88,277.92,271.00
05/06/2025,275.35,76715790,273.105,277.73,271.35
05/05/2025,280.26,94618880,284.57,284.849,274.40
05/02/2025,287.21,114454700,284.90,294.78,279.81
05/01/2025,280.52,99658970,280.01,290.8688,279.81
04/30/2025,282.16,128961100,279.90,284.45,270.78
04/29/2025,292.03,108906600,285.50,293.32,279.4695
04/28/2025,285.88,151731800,288.98,294.86,272.42
04/25/2025,284.95,167560700,261.69,286.85,259.63
04/24/2025,259.51,94464200,250.50,259.54,249.20
04/23/2025,250.74,150381900,254.86,259.4499,244.43
04/22/2025,237.97,120858500,230.96,242.79,229.8501
04/21/2025,227.50,97768010,230.26,232.21,222.79
04/17/2025,241.37,83404780,243.47,244.34,237.6833
04/16/2025,241.55,112378700,247.61,251.97,233.89
04/15/2025,254.11,79594320,249.91,258.75,247.54
04/14/2025,252.35,100135200,258.36,261.80,245.93
04/11/2025,252.31,128948100,251.84,257.74,241.3629
04/10/2025,252.40,181722600,260.00,262.49,239.33
04/09/2025,272.20,219433400,224.69,274.69,223.88
04/08/2025,221.86,171603500,245.00,250.44,217.80
04/07/2025,233.29,183453800,223.78,252.00,214.25
04/04/2025,239.43,181229400,255.38,261.00,236.00
04/03/2025,267.28,136174300,265.29,276.30,261.51
04/02/2025,282.76,212787800,254.60,284.99,251.27
04/01/2025,268.46,146486900,263.80,277.45,259.25
03/31/2025,259.16,134008900,249.31,260.56,243.3601
03/28/2025,263.55,123809400,275.575,276.10,260.57
03/27/2025,273.13,162572100,272.48,291.85,271.8216
03/26/2025,272.06,156254400,282.66,284.90,266.51
03/25/2025,288.14,150361500,283.60,288.20,271.28
03/24/2025,278.39,169079900,258.075,278.64,256.33
03/21/2025,248.71,132728700,234.985,249.52,234.55
03/20/2025,236.26,99028270,233.345,238.00,230.0501
03/19/2025,235.86,111993800,231.61,241.41,229.201
03/18/2025,225.31,111477600,228.155,230.10,222.28
03/17/2025,238.01,111900600,245.055,245.40,232.80
03/14/2025,249.98,100242300,247.31,251.58,240.73
03/13/2025,240.68,114813500,248.125,248.29,232.60
03/12/2025,248.09,142215700,247.22,251.84,241.10
03/11/2025,230.58,174896400,225.305,237.0649,217.02
03/10/2025,222.15,189076900,252.535,253.37,220.00
03/07/2025,262.67,102369600,259.32,266.2499,250.73
03/06/2025,263.45,98451570,272.06,272.65,260.02
03/05/2025,279.10,94042910,272.92,279.55,267.71
03/04/2025,272.04,126706600,270.93,284.35,261.8401
03/03/2025,284.65,115551400,300.34,303.94,277.30
02/28/2025,292.98,115697000,279.50,293.88,273.60
02/27/2025,281.95,101748200,291.16,297.23,280.88
02/26/2025,290.80,100118300,303.715,309.00,288.04
02/25/2025,302.80,134228800,327.025,328.89,297.2512
02/24/2025,330.53,76052320,338.14,342.3973,324.70
02/21/2025,337.80,74058650,353.44,354.98,334.42
02/20/2025,354.40,45965350,361.51,362.30,348.00
02/19/2025,360.56,67094370,354.00,367.34,353.67
02/18/2025,354.11,51631700,355.01,359.10,350.02
02/14/2025,355.84,68277280,360.62,362.00,347.50
02/13/2025,355.94,89441520,345.00,358.69,342.85
02/12/2025,336.51,105382700,329.94,346.40,329.12
02/11/2025,328.50,118543400,345.80,349.37,325.10
02/10/2025,350.73,77514900,356.21,362.70,350.51
02/07/2025,361.62,70298260,370.19,380.5459,360.34
02/06/2025,374.32,77918230,373.03,375.40,363.18
02/05/2025,378.17,57614720,387.51,388.39,375.53
02/04/2025,392.21,57072240,382.63,394.00,381.40
02/03/2025,383.68,93732120,386.68,389.17,374.36
01/31/2025,404.60,83568220,401.53,419.99,401.34
01/30/2025,400.28,98092880,410.78,412.50,384.41
01/29/2025,389.10,68033650,395.21,398.5899,384.48
01/28/2025,398.09,48910680,396.91,400.59,386.50
01/27/2025,397.15,58125510,394.80,406.69,389.00
01/24/2025,406.58,56427150,414.45,418.88,405.78
01/23/2025,412.38,50690590,416.06,420.73,408.95
01/22/2025,415.11,60963340,416.81,428.00,414.59
01/21/2025,424.07,87320890,432.64,433.20,406.31
01/17/2025,426.50,94991430,421.50,439.74,419.75
01/16/2025,413.82,68335150,423.49,424.00,409.13
01/15/2025,428.22,81375460,409.90,429.80,405.661
01/14/2025,396.36,84565020,414.34,422.64,394.54
01/13/2025,403.31,67580490,383.21,403.79,380.07
01/10/2025,394.74,62287330,391.40,399.28,377.29
01/08/2025,394.94,73038810,392.95,402.4999,387.40
01/07/2025,394.36,75699530,405.83,414.33,390.00
01/06/2025,411.05,85516530,423.20,426.43,401.70
01/03/2025,410.44,95423330,381.48,411.8799,379.45
01/02/2025,379.28,109710700,390.10,392.7299,373.04
12/31/2024,403.84,76825120,423.79,427.93,402.54
12/30/2024,417.41,64941010,419.40,427.00,415.75
12/27/2024,431.66,82666820,449.52,450.00,426.50
12/26/2024,454.13,76651210,465.16,465.3299,451.02
12/24/2024,462.28,59551750,435.90,462.78,435.14
12/23/2024,430.60,72698060,431.00,434.51,415.4112
12/20/2024,421.06,132216200,425.505,447.08,417.64
12/19/2024,436.17,118566100,451.88,456.36,420.02
12/18/2024,440.13,149340800,466.495,488.5399,427.01
12/17/2024,479.86,131223000,475.90,483.99,457.5101
12/16/2024,463.02,114083800,441.09,463.19,436.15
12/13/2024,436.23,89000160,420.00,436.30,415.71
12/12/2024,418.10,87752230,424.84,429.30,415.00
12/11/2024,424.77,104287600,409.70,424.88,402.38
12/10/2024,400.99,97563580,392.68,409.73,390.85
12/09/2024,389.79,96359170,397.61,404.80,378.01
12/06/2024,389.22,81455830,377.42,389.49,370.80
12/05/2024,369.49,81403570,359.87,375.43,359.50
12/04/2024,357.93,50810870,353.00,358.10,348.60
12/03/2024,351.42,58267200,351.80,355.69,348.20
12/02/2024,357.09,77986480,352.38,360.00,351.1501
11/29/2024,345.16,37167620,336.08,345.45,334.6501
11/27/2024,332.89,57896440,341.80,342.55,326.59
11/26/2024,338.23,62295860,341.00,346.96,335.66
11/25/2024,338.59,95890900,360.14,361.93,338.20
11/22/2024,352.56,89140720,341.085,361.53,337.70
11/21/2024,339.64,58011720,343.81,347.9899,335.28
11/20/2024,342.03,66340650,345.00,346.5999,334.30
11/19/2024,346.00,88852450,335.76,347.3799,332.75
11/18/2024,338.74,126547500,340.73,348.5499,330.01
11/15/2024,320.72,114440300,310.57,324.6799,309.22
11/14/2024,311.18,120726100,327.69,329.98,310.37
11/13/2024,330.24,125405600,335.85,344.5999,322.50
11/12/2024,328.49,155726000,342.74,345.84,323.31
11/11/2024,350.00,210521600,346.30,358.64,336.00
11/08/2024,321.22,204782800,299.14,328.71,297.66
11/07/2024,296.91,117309200,288.89,299.75,285.52
11/06/2024,288.53,165228700,284.67,289.59,275.62
11/05/2024,251.44,69282510,247.34,255.2799,246.2101
11/04/2024,242.84,68802350,244.56,248.90,238.88
11/01/2024,248.98,57544760,252.043,254.00,246.63
10/31/2024,249.85,66575290,257.99,259.75,249.25
10/30/2024,257.55,53993580,258.035,263.35,255.8201
10/29/2024,259.52,80521750,264.51,264.98,255.51
10/28/2024,262.51,107653600,270.00,273.536,262.24
10/25/2024,269.19,161611900,256.01,269.49,255.32
10/24/2024,260.48,204491900,244.68,262.1199,242.65
10/23/2024,213.65,80938890,217.125,218.72,212.11
10/22/2024,217.97,43268740,217.31,218.22,215.26
10/21/2024,218.85,47328990,218.90,220.48,215.726
10/18/2024,220.70,49611870,220.71,222.28,219.23
10/17/2024,220.89,50791780,221.59,222.08,217.90
10/16/2024,221.33,49632820,221.40,222.8199,218.93
10/15/2024,219.57,62988790,220.01,224.26,217.12
10/14/2024,219.16,86291920,220.13,221.91,213.74
10/11/2024,217.80,142628900,220.13,223.34,214.38
10/10/2024,238.77,83087060,241.81,242.7899,232.34
10/09/2024,241.05,66289530,243.82,247.43,239.51
10/08/2024,244.50,56303160,243.56,246.21,240.56
10/07/2024,240.83,68113270,249.00,249.83,240.70
10/04/2024,250.08,86726290,246.69,250.96,244.58
10/03/2024,240.66,80729240,244.48,249.79,237.81
10/02/2024,249.02,93983930,247.55,251.1585,241.50
10/01/2024,258.02,87397610,262.67,263.98,248.53
09/30/2024,261.63,80873380,259.04,264.86,255.77
09/27/2024,260.46,70988070,257.375,260.6999,254.12
09/26/2024,254.22,67142190,260.60,261.75,251.53
09/25/2024,257.02,65034320,252.54,257.05,252.28
09/24/2024,254.27,88491000,254.08,257.19,249.0501
09/23/2024,250.00,86927190,242.61,250.00,241.92
09/20/2024,238.25,99879070,241.52,243.99,235.92
09/19/2024,243.92,102694600,234.00,244.24,232.13
09/18/2024,227.20,78010200,230.09,235.68,226.88
09/17/2024,227.87,66761640,229.45,234.57,226.5533
09/16/2024,226.78,54323000,229.30,229.96,223.53
09/13/2024,230.29,59515110,228.00,232.67,226.32
09/12/2024,229.81,72020040,224.66,231.45,223.83
09/11/2024,228.13,83548630,224.55,228.47,216.8003
09/10/2024,226.17,78891140,220.07,226.40,218.6377
09/09/2024,216.27,67443520,216.20,219.87,213.67
09/06/2024,210.73,112177000,232.60,233.60,210.51
09/05/2024,230.17,119355000,223.49,235.00,222.25
09/04/2024,219.41,80651770,210.59,222.22,210.57
09/03/2024,210.60,76714220,215.26,219.9043,209.64
08/30/2024,214.11,63370610,208.63,214.5701,207.03
08/29/2024,206.28,62308820,209.80,214.89,205.97
08/28/2024,205.75,64116350,209.72,211.84,202.59
08/27/2024,209.21,62821390,213.25,215.66,206.94
08/26/2024,213.21,59301190,218.75,219.09,211.01
08/23/2024,220.32,81525210,214.455,221.48,214.21
08/22/2024,210.66,79514480,223.82,224.80,210.32
08/21/2024,223.27,70145960,222.67,224.6594,218.86
08/20/2024,221.10,74001180,224.88,228.22,219.56
08/19/2024,222.72,76435220,217.07,222.98,214.09
08/16/2024,216.12,88765120,211.15,219.80,210.80
08/15/2024,214.14,89848530,205.02,215.88,204.82
08/14/2024,201.38,70250010,207.39,208.44,198.75
08/13/2024,207.83,76247390,198.47,208.49,197.06
08/12/2024,197.49,64044900,199.02,199.26,194.67
08/09/2024,200.00,58648270,197.05,200.88,195.11
08/08/2024,198.84,65033870,195.70,200.70,192.04
08/07/2024,191.76,71159780,200.77,203.49,191.48
08/06/2024,200.64,73783940,200.75,202.90,192.67
08/05/2024,198.88,100308800,185.22,203.8799,182.00
08/02/2024,207.67,82880120,214.88,216.13,205.78
08/01/2024,216.86,83861900,227.69,231.867,214.3328
07/31/2024,232.07,67497010,227.90,234.68,226.7875
07/30/2024,222.62,100560300,232.25,232.41,220.00
07/29/2024,232.10,129201800,224.90,234.27,224.70
07/26/2024,219.80,94604150,221.19,222.2799,215.33
07/25/2024,220.25,100636500,216.80,226.00,216.231
07/24/2024,215.99,167942900,225.42,225.99,214.71
07/23/2024,246.38,111928200,253.60,255.7594,245.63
07/22/2024,251.51,101225400,244.21,253.21,243.75
07/19/2024,239.20,87403900,247.79,249.44,236.83
07/18/2024,249.23,110869000,251.09,257.14,247.20
07/17/2024,248.50,115584800,252.73,258.47,246.182
07/16/2024,256.56,126332500,255.31,258.62,245.8001
07/15/2024,252.64,146912900,255.97,265.60,251.73
07/12/2024,248.23,155955800,235.80,251.84,233.0912
07/11/2024,241.03,221707300,263.30,271.00,239.65
07/10/2024,263.26,128519400,262.80,267.59,257.86
07/09/2024,262.33,160742500,251.00,265.61,250.30
07/08/2024,252.94,157219600,247.71,259.439,244.57
07/05/2024,251.52,154501200,249.81,252.37,242.4601
07/03/2024,246.39,166561500,234.56,248.35,234.25
07/02/2024,231.26,205047900,218.89,231.30,218.06
07/01/2024,209.86,135691400,201.02,213.23,200.85
06/28/2024,197.88,95438070,199.55,203.20,195.26
06/27/2024,197.42,72746520,195.17,198.72,194.05
06/26/2024,196.37,95737070,186.54,197.755,186.36
06/25/2024,187.35,63678270,184.40,187.97,182.01
06/24/2024,182.58,61992070,184.97,188.80,182.55
06/21/2024,183.01,63029480,182.30,183.95,180.69
06/20/2024,181.57,55893140,184.68,185.21,179.66
06/18/2024,184.86,68982270,186.56,187.20,182.37
06/17/2024,187.44,109786100,177.92,188.81,177.00
06/14/2024,178.01,82038190,185.80,186.00,176.92
06/13/2024,182.47,118984100,188.39,191.08,181.23
06/12/2024,177.29,90389450,171.12,180.55,169.80
06/11/2024,170.66,64761930,173.92,174.75,167.41
06/10/2024,173.79,50869680,176.06,178.57,173.17
06/07/2024,177.48,56244930,176.13,179.35,175.58
06/06/2024,177.94,69887020,174.60,179.73,172.73
06/05/2024,175.00,57953760,175.35,176.15,172.13
06/04/2024,174.77,60056340,174.775,177.755,174.00
06/03/2024,176.29,68568920,178.13,182.6389,174.49
05/31/2024,178.08,67314600,178.50,180.32,173.82
05/30/2024,178.79,77784760,178.575,182.67,175.38
05/29/2024,176.19,54782650,174.19,178.15,173.93
05/28/2024,176.75,59736620,176.40,178.25,173.16
05/24/2024,179.24,65584480,174.835,180.08,173.73
05/23/2024,173.74,71975500,181.80,181.90,173.26
05/22/2024,180.11,88313480,182.85,183.80,178.12
05/21/2024,186.60,115266500,175.51,186.875,174.71
05/20/2024,174.95,61727430,177.56,177.754,173.52
05/17/2024,177.46,77445850,173.55,179.63,172.75
05/16/2024,174.84,59812220,174.10,175.79,171.43
05/15/2024,173.99,79662990,179.90,180.00,173.11
05/14/2024,177.55,86407420,174.496,179.49,174.07
05/13/2024,171.89,67018900,170.00,175.40,169.00
05/10/2024,168.47,72627180,173.05,173.0599,167.75
05/09/2024,171.97,65950290,175.01,175.62,171.37
05/08/2024,174.72,79969490,171.59,176.06,170.15
05/07/2024,177.81,75045850,182.40,183.26,177.40
05/06/2024,184.76,84390250,183.80,187.56,182.20
05/03/2024,181.19,75491540,182.10,184.78,178.42
05/02/2024,180.01,89148040,182.86,184.60,176.02
05/01/2024,179.99,92829720,182.00,185.86,179.01
04/30/2024,183.28,127031800,186.98,190.95,182.8401
04/29/2024,194.05,243869700,188.42,198.87,184.54
04/26/2024,168.29,109815700,168.85,172.12,166.37
04/25/2024,170.18,126427500,158.96,170.88,158.36
04/24/2024,162.13,181178000,162.84,167.97,157.51
04/23/2024,144.68,124545100,143.33,147.26,141.11
04/22/2024,142.05,107097600,140.56,144.44,138.8025
04/19/2024,147.05,87074500,148.97,150.94,146.22
04/18/2024,149.93,96098830,151.25,152.20,148.70
04/17/2024,155.45,82439720,157.64,158.33,153.78
04/16/2024,157.11,96999960,156.742,158.19,153.75
04/15/2024,161.48,100245300,170.24,170.69,161.38
04/12/2024,171.05,64722670,172.34,173.8099,170.3644
04/11/2024,174.60,94515990,172.55,175.88,168.51
04/10/2024,171.76,84532410,173.04,174.93,170.01
04/09/2024,176.88,103232700,172.91,179.22,171.92
04/08/2024,172.98,104423300,169.34,174.50,167.79
04/05/2024,164.90,143157600,169.08,170.86,160.51
04/04/2024,171.11,123162000,170.07,177.19,168.01
04/03/2024,168.38,82950140,164.02,168.82,163.28
04/02/2024,166.63,116650600,164.75,167.69,163.43
04/01/2024,175.22,81562130,176.17,176.75,170.21
03/28/2024,175.79,77654840,177.45,179.57,175.30
03/27/2024,179.83,81804040,181.41,181.91,176.00
03/26/2024,177.67,113186200,178.58,184.25,177.38
03/25/2024,172.63,74228620,168.76,175.24,168.73
03/22/2024,170.83,75580640,166.69,171.20,166.30
03/21/2024,172.82,73178010,176.39,178.18,171.80
03/20/2024,175.66,83846730,173.00,176.25,170.82
03/19/2024,171.32,77271430,172.36,172.82,167.42
03/18/2024,173.80,108214400,170.02,174.72,165.90
03/15/2024,163.57,97146830,163.16,165.1845,160.76
03/14/2024,162.50,126325700,167.77,171.17,160.51
03/13/2024,169.48,106524500,173.05,176.05,169.15
03/12/2024,177.54,87391680,177.77,179.43,172.4101
03/11/2024,177.77,85391530,175.445,182.87,174.80
03/08/2024,175.34,85544640,181.50,182.73,174.70
03/07/2024,178.65,102129000,174.35,180.04,173.70
03/06/2024,176.54,107920900,179.99,181.576,173.70
03/05/2024,180.74,119660800,183.05,184.59,177.57
03/04/2024,188.14,134334900,198.73,199.75,186.72
03/01/2024,202.64,82243120,200.52,204.52,198.50
02/29/2024,201.88,85906970,204.18,205.28,198.4463
02/28/2024,202.04,99806170,200.42,205.30,198.44
02/27/2024,199.73,108645400,204.04,205.60,198.26
02/26/2024,199.40,111747100,192.29,201.78,192.00
02/23/2024,191.97,78841920,195.31,197.57,191.50
02/22/2024,197.41,92739460,194.00,198.32,191.36
02/21/2024,194.77,103844000,193.36,199.44,191.95
02/20/2024,193.76,104545800,196.13,198.60,189.13
02/16/2024,199.95,111346700,202.06,203.17,197.40
02/15/2024,200.45,120831800,189.16,200.88,188.8595
02/14/2024,188.71,81202990,185.30,188.89,183.35
02/13/2024,184.02,86759480,183.99,187.26,182.1087
02/12/2024,188.13,95498600,192.11,194.73,187.28
02/09/2024,193.57,84476350,190.18,194.12,189.48
02/08/2024,189.56,83034040,189.00,191.6171,185.58
02/07/2024,187.58,111535200,188.18,189.79,182.68
02/06/2024,185.10,122676000,177.21,186.49,177.11
02/05/2024,181.06,134294400,184.26,184.68,175.01
02/02/2024,187.91,110612700,185.04,188.69,182.00
02/01/2024,188.86,91843280,188.50,189.88,184.28
01/31/2024,187.29,103221400,186.995,193.97,185.8459
01/30/2024,191.59,109982300,195.33,196.3593,190.61
01/29/2024,190.93,125013100,185.63,191.48,183.67
01/26/2024,183.25,107343200,185.50,186.78,182.10
01/25/2024,182.63,198076800,189.70,193.00,180.06
01/24/2024,207.83,123369900,211.88,212.73,206.77
01/23/2024,209.14,106605900,211.30,215.65,207.7516
01/22/2024,208.80,117952500,212.26,217.80,206.27
01/19/2024,212.19,102260300,209.99,213.19,207.56
01/18/2024,211.88,108595400,216.88,217.45,208.74
01/17/2024,215.55,103164400,214.86,215.67,212.01
01/16/2024,219.91,115355000,215.10,223.49,212.18
01/12/2024,218.89,123043800,220.08,225.34,217.1501
01/11/2024,227.22,105873600,230.57,230.93,225.37
01/10/2024,233.94,91628500,235.10,235.50,231.29
01/09/2024,234.96,96705660,238.11,238.9646,232.04
01/08/2024,240.45,85166580,236.14,241.25,235.30
01/05/2024,237.49,92488940,236.86,240.1196,234.9001
01/04/2024,237.93,102629300,239.25,242.70,237.73
01/03/2024,238.45,121082600,244.98,245.68,236.32
01/02/2024,248.42,104654200,250.08,251.25,244.41
12/29/2023,248.48,100891600,255.10,255.19,247.43
12/28/2023,253.18,113619900,263.66,265.13,252.71
12/27/2023,261.44,106494400,258.35,263.34,257.52
12/26/2023,256.61,86892380,254.49,257.97,252.91
12/22/2023,252.54,93370090,256.76,258.22,251.37
12/21/2023,254.50,109594200,251.90,254.7999,248.55
12/20/2023,247.14,125097000,256.41,259.84,247.00
